SUMLEV,REGION,DIVISION,state,county,Stname,ctyname,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,NPOPCHG_2010,NPOPCHG_2011,Births2010,Births2011,Deaths2010,Deaths2011,NATURALINC2010,NATURALINC2011,INTERNATIONALMIG2010,INTERNATIONALMIG2011,DOMESTICMIG2010,DOMESTICMIG2011,NETMIG2010,NETMIG2011,RESIDUAL2010,RESIDUAL2011,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,Rbirth2011,Rdeath2011,RNATURALINC2011,RINTERNATIONALMIG2011,RDOMESTICMIG2011,RNETMIG2011
050,3,6,21,043,Kentucky,Carter County,27720,27718,27706,27586,-12,-120,84,343,88,330,-4,13,0,0,-6,-135,-6,-135,-2,2,626,626,626,12.406858135,11.93662736,0.4702307748,0,-4.883165738,-4.883165738
050,3,6,21,045,Kentucky,Casey County,15955,15955,15960,15909,5,-51,49,209,51,200,-2,9,0,9,8,-67,8,-58,-1,-2,480,480,480,13.116194421,12.551382221,0.5648121999,0.5648121999,-4.204713044,-3.639900844
050,3,6,21,047,Kentucky,Christian County,73955,73950,74119,73591,169,-528,375,1504,138,589,237,915,155,124,-229,-1589,-74,-1465,6,22,5389,5389,5390,20.364227202,7.9750863178,12.389140884,1.6789655406,-21.515131,-19.83616546
050,3,6,21,049,Kentucky,Clark County,35613,35613,35623,35537,10,-86,113,456,107,347,6,109,2,16,3,-212,5,-196,-1,1,458,458,458,12.81618887,9.7526700393,3.0635188308,0.4496908375,-5.958403598,-5.50871276
050,3,6,21,051,Kentucky,Clay County,21730,21730,21713,21720,-17,7,62,256,72,233,-10,23,0,0,-6,-15,-6,-15,-1,-1,2240,2240,2240,11.788271591,10.729169065,1.0591025257,0,-0.690719039,-0.690719039
050,3,6,21,053,Kentucky,Clinton County,10272,10272,10275,10201,3,-74,31,133,25,114,6,19,3,8,-5,-100,-2,-92,-1,-1,136,136,136,12.990818519,11.134987302,1.855831217,0.7814026177,-9.767532721,-8.986130104
050,3,6,21,055,Kentucky,Crittenden County,9315,9315,9333,9336,18,3,29,114,13,102,16,12,0,2,2,-10,2,-8,0,-1,210,210,210,12.212759119,10.927205528,1.2855535915,0.2142589319,-1.07129466,-0.857035728
050,3,6,21,057,Kentucky,Cumberland County,6856,6856,6857,6832,1,-25,17,80,16,118,1,-38,0,0,1,13,1,13,-1,0,86,86,86,11.688216816,17.240119804,-5.551902988,0,1.8993352327,1.8993352327
050,3,6,21,059,Kentucky,Daviess County,96656,96659,96756,97234,97,478,332,1323,234,942,98,381,12,51,-9,51,3,102,-4,-5,2581,2581,2581,13.639878344,9.7118408165,3.9280375277,0.525800299,0.525800299,1.051600598
050,3,6,21,061,Kentucky,Edmonson County,12161,12161,12157,12090,-4,-67,26,108,27,147,-1,-39,0,0,-2,-27,-2,-27,-1,-1,323,323,323,8.9083185549,12.125211366,-3.216892811,0,-2.227079639,-2.227079639
050,3,6,21,063,Kentucky,Elliott County,7852,7852,7848,7707,-4,-141,17,70,5,66,12,4,0,0,-15,-143,-15,-143,-1,-2,1061,1061,1061,9.0003214401,8.4860173578,0.5143040823,0,-18.38637094,-18.38637094
050,3,6,21,065,Kentucky,Estill County,14672,14672,14686,14666,14,-20,39,156,45,180,-6,-24,1,5,19,0,20,5,0,-1,118,118,118,10.629599346,12.264922322,-1.635322976,0.3406922867,0,0.3406922867
050,3,6,21,067,Kentucky,Fayette County,295803,295803,296792,301569,989,4777,1000,3950,515,1945,485,2005,328,1186,175,1575,503,2761,1,11,12804,12811,12811,13.20273213,6.5010921501,6.7016399799,3.9641621028,5.2643805328,9.2285426356
050,3,6,21,069,Kentucky,Fleming County,14348,14355,14394,14512,39,118,49,199,51,177,-2,22,4,11,38,84,42,95,-1,1,22,22,22,13.76876773,12.246592403,1.5221753269,0.7610876635,5.8119421573,6.5730298208
050,3,6,21,071,Kentucky,Floyd County,39451,39451,39430,39207,-21,-223,130,529,143,530,-13,-1,2,9,-9,-233,-7,-224,-1,2,790,790,790,13.454226382,13.479659702,-0.02543332,0.2288998817,-5.925963605,-5.697063723
050,3,6,21,073,Kentucky,Franklin County,49285,49285,49283,49393,-2,110,148,603,122,446,26,157,18,81,-46,-127,-28,-46,0,-1,2061,2061,2061,12.221816855,9.0396854352,3.18213142,1.6417365925,-2.57408083,-0.932344238
050,3,6,21,075,Kentucky,Fulton County,6813,6813,6825,6755,12,-70,20,82,19,112,1,-30,0,0,11,-40,11,-40,0,0,445,445,445,12.076583211,16.494845361,-4.41826215,0,-5.8910162,-5.8910162
050,3,6,21,077,Kentucky,Gallatin County,8589,8589,8613,8612,24,-1,35,135,5,82,30,53,2,7,-8,-60,-6,-53,0,-1,85,85,85,15.674891147,9.5210449927,6.1538461538,0.8127721335,-6.966618287,-6.153846154
050,3,6,21,079,Kentucky,Garrard County,16912,16912,16932,16885,20,-47,44,185,40,165,4,20,0,0,17,-67,17,-67,-1,0,109,109,109,10.94124257,9.7584055357,1.1828370346,0,-3.962504066,-3.962504066
050,3,6,21,081,Kentucky,Grant County,24662,24662,24689,24816,27,127,91,365,58,218,33,147,1,7,-7,-25,-6,-18,0,-2,457,457,457,14.745985254,8.8071911928,5.9387940612,0.2827997172,-1.00999899,-0.727199273
050,3,6,21,083,Kentucky,Graves County,37121,37121,37195,37519,74,324,126,516,113,418,13,98,18,74,44,153,62,227,-1,-1,548,548,548,13.812672324,11.189335332,2.6233369917,1.9808871162,4.0956179565,6.0765050727
050,3,6,21,085,Kentucky,Grayson County,25746,25746,25808,25957,62,149,84,333,73,276,11,57,0,-1,51,92,51,91,0,1,768,768,768,12.86583599,10.663575775,2.2022602144,-0.038636144,3.5545252584,3.5158891143
050,3,6,21,087,Kentucky,Green County,11258,11258,11247,11220,-11,-27,26,116,27,132,-1,-16,1,2,-11,-12,-10,-10,0,-1,113,113,113,10.326256287,11.750567499,-1.424311212,0.1780389015,-1.068233409,-0.890194507
050,3,6,21,089,Kentucky,Greenup County,36910,36914,36907,36865,-7,-42,88,360,116,453,-28,-93,1,2,23,51,24,53,-3,-2,454,454,454,9.7598004663,12.281082253,-2.521281787,0.0542211137,1.3826383994,1.4368595131
050,3,6,21,091,Kentucky,Hancock County,8565,8565,8563,8572,-2,9,27,114,12,79,15,35,0,0,-16,-25,-16,-25,-1,-1,90,90,90,13.306098629,9.2208929093,4.0852057193,0,-2.918004085,-2.918004085
050,3,6,21,093,Kentucky,Hardin County,105543,105549,106999,107456,1450,457,404,1633,190,834,214,799,95,87,1107,-431,1202,-344,34,2,3256,3256,3256,15.229302185,7.7778554942,7.4514466904,0.8113590264,-4.019491269,-3.208132242
050,3,6,21,095,Kentucky,Harlan County,29278,29278,29240,29060,-38,-180,90,372,108,394,-18,-22,1,2,-21,-159,-20,-157,0,-1,627,627,627,12.761578045,13.516295026,-0.754716981,0.0686106346,-5.454545455,-5.38593482
050,3,6,21,097,Kentucky,Harrison County,18846,18849,18842,18777,-7,-65,57,222,54,212,3,10,4,9,-12,-85,-8,-76,-2,1,275,275,275,11.802546586,11.270900343,0.5316462426,0.4784816183,-4.518993062,-4.040511444
050,3,6,21,099,Kentucky,Hart County,18199,18199,18214,18235,15,21,53,224,51,193,2,31,0,0,14,-10,14,-10,-1,0,227,227,227,12.291146534,10.590139647,1.7010068863,0,-0.548711899,-0.548711899
050,3,6,21,101,Kentucky,Henderson County,46250,46250,46292,46406,42,114,148,606,125,494,23,112,6,18,15,-13,21,5,-2,-3,1165,1165,1165,13.074715744,10.658266629,2.4164491143,0.3883578934,-0.280480701,0.1078771926
050,3,6,21,103,Kentucky,Henry County,15416,15416,15412,15443,-4,31,47,183,33,157,14,26,6,21,-25,-15,-19,6,1,-1,80,80,80,11.861934857,10.176632637,1.6853022201,1.3612056393,-0.972289742,0.3889158969
050,3,6,21,105,Kentucky,Hickman County,4902,4902,4882,4784,-20,-98,10,43,7,78,3,-35,0,0,-23,-63,-23,-63,0,0,212,212,212,8.8971653217,16.139044072,-7.24187875,0,-13.03538175,-13.03538175
050,3,6,21,107,Kentucky,Hopkins County,46920,46920,46892,46909,-28,17,136,563,144,521,-8,42,2,6,-20,-30,-18,-24,-2,-1,1086,1086,1086,12.004136416,11.108623575,0.895512841,0.1279304059,-0.639652029,-0.511721623
050,3,6,21,109,Kentucky,Jackson County,13494,13494,13522,13443,28,-79,37,152,40,151,-3,1,1,6,30,-86,31,-80,0,0,110,110,110,11.27387354,11.199703319,0.0741702207,0.4450213239,-6.378638976,-5.933617653
050,3,6,21,111,Kentucky,Jefferson County,741096,741096,742176,746906,1080,4730,2561,10239,1673,6823,888,3416,332,1342,-122,18,210,1360,-18,-46,14153,14153,14153,13.75209693,9.1640352915,4.588061638,1.8024527863,0.0241759688,1.8266287552
050,3,6,21,113,Kentucky,Jessamine County,48586,48586,48729,49046,143,317,171,692,105,347,66,345,17,81,60,-108,77,-27,0,-1,1779,1779,1779,14.154947584,7.0979289184,7.0570186653,1.6568652519,-2.209153669,-0.552288417
050,3,6,21,115,Kentucky,Johnson County,23356,23358,23411,23396,53,-15,71,292,75,284,-4,8,0,-1,56,-20,56,-21,1,-2,528,528,528,12.476766296,12.134937082,0.3418292136,-0.042728652,-0.854573034,-0.897301686
050,3,6,21,117,Kentucky,Kenton County,159720,159721,159897,160406,176,509,623,2463,326,1304,297,1159,41,131,-160,-779,-119,-648,-2,-2,2332,2332,2332,15.379187832,8.1422902689,7.2368975626,0.8179754795,-4.864144263,-4.046168784
050,3,6,21,119,Kentucky,Knott County,16346,16346,16325,16289,-21,-36,49,199,39,181,10,18,3,13,-35,-66,-32,-53,1,-1,677,677,677,12.203348255,11.09952781,1.1038204452,0.7972036549,-4.047341632,-3.250137978
050,3,6,21,121,Kentucky,Knox County,31883,31883,31877,31888,-6,11,108,426,100,418,8,8,2,3,-15,2,-13,5,-1,-2,642,642,642,13.361561985,13.110640634,0.2509213518,0.0940955069,0.062730338,0.1568258449
050,3,6,21,123,Kentucky,Larue County,14193,14193,14215,14315,22,100,41,172,30,159,11,13,3,6,9,82,12,88,-1,-1,313,313,313,12.057483351,11.146161935,0.9113214161,0.4206098843,5.7483350859,6.1689449702
050,3,6,21,125,Kentucky,Laurel County,58849,58849,59000,59355,151,355,178,724,138,570,40,154,7,30,102,173,109,203,2,-2,699,699,699,12.234379621,9.6320392041,2.6023404165,0.5069494318,2.92340839,3.4303578218
050,3,6,21,127,Kentucky,Lawrence County,15860,15858,15890,16035,32,145,55,217,67,204,-12,13,1,4,44,129,45,133,-1,-1,108,108,108,13.594361785,12.779953015,0.8144087706,0.250587314,8.0814408771,8.3320281911
050,3,6,21,129,Kentucky,Lee County,7887,7887,7876,7817,-11,-59,16,70,25,124,-9,-54,0,0,-1,-6,-1,-6,-1,1,1016,1016,1016,8.9211750462,15.803224368,-6.882049321,0,-0.764672147,-0.764672147
050,3,6,21,131,Kentucky,Leslie County,11310,11310,11297,11233,-13,-64,37,166,49,163,-12,3,0,0,0,-67,0,-67,-1,0,227,227,227,14.735907679,14.469596094,0.2663115846,0,-5.947625388,-5.947625388
050,3,6,21,133,Kentucky,Letcher County,24519,24519,24574,24446,55,-128,72,299,76,283,-4,16,0,1,58,-144,58,-143,1,-1,243,243,243,12.199102407,11.54630763,0.6527947776,0.0407996736,-5.875152999,-5.834353325
050,3,6,21,135,Kentucky,Lewis County,13870,13872,13871,13878,-1,7,41,166,35,149,6,17,0,0,-7,-9,-7,-9,0,-1,139,139,139,11.964395113,10.739125734,1.2252693791,0,-0.648672024,-0.648672024
050,3,6,21,137,Kentucky,Lincoln County,24742,24723,24742,24731,19,-11,90,350,66,265,24,85,2,7,-6,-103,-4,-96,-1,0,219,219,219,14.14913185,10.712914115,3.4362177349,0.282982637,-4.163887373,-3.880904736
050,3,6,21,139,Kentucky,Livingston County,9519,9519,9542,9531,23,-11,23,102,25,127,-2,-25,0,1,25,12,25,13,0,1,69,69,69,10.695747916,13.317254758,-2.621506842,0.1048602737,1.2583232842,1.3631835579
050,3,6,21,141,Kentucky,Logan County,26835,26835,26826,26792,-9,-34,82,321,85,279,-3,42,2,13,-7,-88,-5,-75,-1,-1,277,277,277,11.973590958,10.406952889,1.5666380693,0.4849117834,-3.282479764,-2.797567981
050,3,6,21,143,Kentucky,Lyon County,8314,8314,8317,8317,3,0,17,67,26,131,-9,-64,0,1,13,61,13,62,-1,2,1123,1123,1123,8.0557893471,15.750871709,-7.695082361,0.1202356619,7.3343753757,7.4546110376
050,3,6,21,145,Kentucky,McCracken County,65565,65565,65527,65864,-38,337,184,743,192,810,-8,-67,5,21,-32,383,-27,404,-3,0,1189,1189,1189,11.309754854,12.329611617,-1.019856763,0.3196565975,5.8299274684,6.1495840659
050,3,6,21,147,Kentucky,McCreary County,18306,18306,18315,18285,9,-30,54,225,46,166,8,59,0,0,2,-89,2,-89,-1,0,2111,2111,2111,12.295081967,9.0710382514,3.2240437158,0,-4.863387978,-4.863387978
050,3,6,21,149,Kentucky,McLean County,9531,9531,9538,9527,7,-11,29,117,19,119,10,-2,0,0,-3,-9,-3,-9,0,0,82,82,82,12.273800157,12.483608707,-0.20980855,0,-0.944138474,-0.944138474
050,3,6,21,151,Kentucky,Madison County,82916,82916,83146,84188,230,1042,242,995,161,613,81,382,18,63,129,593,147,656,2,4,5695,5695,5695,11.892382899,7.3266640372,4.5657188617,0.7529850479,7.0876211649,7.8406062127
050,3,6,21,153,Kentucky,Magoffin County,13333,13333,13331,13216,-2,-115,39,162,39,158,0,4,0,0,-2,-120,-2,-120,0,1,127,127,127,12.2047689,11.903416582,0.3013523185,0,-9.040569556,-9.040569556
050,3,6,21,155,Kentucky,Marion County,19820,19820,19819,19982,-1,163,69,278,54,185,15,93,5,25,-21,46,-16,71,0,-1,1297,1297,1297,13.969498254,9.296248838,4.6732494158,1.256249843,2.3114997111,3.567749554
050,3,6,21,157,Kentucky,Marshall County,31448,31448,31464,31308,16,-156,84,339,110,427,-26,-88,1,7,41,-73,42,-66,0,-2,464,464,464,10.800994074,13.604791945,-2.803797872,0.2230293762,-2.32587778,-2.102848404
050,3,6,21,159,Kentucky,Martin County,12929,12929,12897,12751,-32,-146,33,131,29,152,4,-21,0,0,-36,-124,-36,-124,0,-1,1657,1657,1657,10.21522146,11.852776045,-1.637554585,0,-9.669369931,-9.669369931
050,3,6,21,161,Kentucky,Mason County,17490,17490,17509,17653,19,144,57,231,51,195,6,36,3,11,12,97,15,108,-2,0,298,298,298,13.139184347,11.091519254,2.047665093,0.6256754451,5.5173198339,6.142995279
050,3,6,21,163,Kentucky,Meade County,28602,28601,28683,29562,82,879,69,292,55,195,14,97,14,4,52,766,66,770,2,12,212,212,212,10.026611726,6.6958537213,3.330758005,0.1373508456,26.302686926,26.440037771
050,3,6,21,165,Kentucky,Menifee County,6306,6306,6314,6317,8,3,12,57,12,84,0,-27,0,0,9,30,9,30,-1,0,230,230,230,9.0254136648,13.300609611,-4.275195946,0,4.7502177183,4.7502177183
050,3,6,21,167,Kentucky,Mercer County,21331,21331,21351,21282,20,-69,65,268,66,252,-1,16,2,14,20,-98,22,-84,-1,-1,128,128,128,12.572420425,11.821828161,0.7505922642,0.6567682312,-4.597377618,-3.940609387
050,3,6,21,169,Kentucky,Metcalfe County,10099,10099,10126,10073,27,-53,33,141,28,136,5,5,3,12,19,-71,22,-59,0,1,121,121,121,13.961087183,13.466013169,0.4950740136,1.1881776326,-7.030050993,-5.84187336
050,3,6,21,171,Kentucky,Monroe County,10963,10963,10976,10937,13,-39,27,119,31,162,-4,-43,0,7,17,-3,17,4,0,0,143,143,143,10.861132661,14.785743623,-3.924610962,0.6388901565,-0.273810067,0.3650800894
050,3,6,21,173,Kentucky,Montgomery County,26499,26499,26531,26743,32,212,95,388,67,258,28,130,3,18,2,65,5,83,-1,-1,357,357,357,14.566204903,9.6857754252,4.8804294778,0.6757517738,2.4402147389,3.1159665127
050,3,6,21,175,Kentucky,Morgan County,13923,13923,13941,13943,18,2,39,154,44,167,-5,-13,0,2,24,15,24,17,-1,-2,1975,1975,1975,11.04576101,11.978195381,-0.932434371,0.1434514417,1.0758858127,1.2193372543
050,3,6,21,177,Kentucky,Muhlenberg County,31499,31499,31476,31272,-23,-204,80,333,109,412,-29,-79,2,13,6,-137,8,-124,-2,-1,1951,1951,1951,10.613884108,13.13189265,-2.518008542,0.414355836,-4.366673041,-3.952317205
050,3,6,21,179,Kentucky,Nelson County,43437,43437,43576,43974,139,398,138,555,98,363,40,192,7,24,91,182,98,206,1,0,496,496,496,12.678469446,8.2924043404,4.3860651057,0.5482581382,4.1576242147,4.7058823529
050,3,6,21,181,Kentucky,Nicholas County,7135,7128,7127,7071,-1,-56,22,92,18,114,4,-22,0,1,-4,-35,-4,-34,-1,0,95,95,95,12.959571771,16.058599803,-3.099028032,0.1408649106,-4.930271869,-4.789406959
050,3,6,21,183,Kentucky,Ohio County,23842,23842,23852,24103,10,251,77,319,59,253,18,66,0,3,-6,182,-6,185,-2,0,307,307,307,13.304139297,10.551558753,2.7525805443,0.1251172975,7.5904493796,7.7155666771
050,3,6,21,185,Kentucky,Oldham County,60316,60316,60409,60642,93,233,120,491,87,316,33,175,8,39,51,22,59,61,1,-3,4568,4568,4569,8.1122832525,5.2209399344,2.8913433181,0.6443565109,0.36348316,1.0078396709
050,3,6,21,187,Kentucky,Owen County,10841,10838,10837,10858,-1,21,27,110,13,104,14,6,2,11,-17,6,-15,17,0,-2,0,0,0,10.140585388,9.587462549,0.5531228394,1.0140585388,0.5531228394,1.5671813782
050,3,6,21,189,Kentucky,Owsley County,4755,4755,4774,4820,19,46,16,61,5,78,11,-17,0,0,8,63,8,63,0,0,90,90,90,12.716281009,16.260162602,-3.543881593,0,13.133208255,13.133208255
050,3,6,21,191,Kentucky,Pendleton County,14877,14876,14912,14698,36,-214,49,204,38,157,11,47,0,0,26,-264,26,-264,-1,3,215,215,215,13.779128673,10.604525498,3.1746031746,0,-17.83181358,-17.83181358
050,3,6,21,193,Kentucky,Perry County,28712,28712,28716,28751,4,35,98,384,114,429,-16,-45,1,4,19,76,20,80,0,0,611,611,611,13.364191623,14.930307829,-1.566116206,0.1392103294,2.6449962587,2.7842065881
050,3,6,21,195,Kentucky,Pike County,65024,65024,65006,64904,-18,-102,193,778,202,781,-9,-3,3,19,-9,-117,-6,-98,-3,-1,1100,1100,1100,11.9775229,12.023708721,-0.046185821,0.2925101994,-1.801247017,-1.508736818
050,3,6,21,197,Kentucky,Powell County,12613,12613,12637,12651,24,14,41,167,39,140,2,27,1,4,22,-15,23,-11,-1,-2,188,188,188,13.207845618,11.072445429,2.1354001898,0.3163555837,-1.186333439,-0.869977855
050,3,6,21,199,Kentucky,Pulaski County,63063,63063,63192,63657,129,465,184,745,185,735,-1,10,11,47,121,407,132,454,-2,1,962,962,962,11.746249478,11.5885817,0.1576677782,0.7410385577,6.4170785737,7.1581171314
050,3,6,21,201,Kentucky,Robertson County,2282,2282,2273,2229,-9,-44,4,18,1,29,3,-11,0,0,-11,-33,-11,-33,-1,0,57,57,57,7.996446024,12.883163039,-4.886717015,0,-14.66015104,-14.66015104
050,3,6,21,203,Kentucky,Rockcastle County,17056,17056,17054,17069,-2,15,37,164,56,231,-19,-67,0,0,18,83,18,83,-1,-1,341,341,341,9.6122849691,13.539255048,-3.926970079,0,4.8647539783,4.8647539783
050,3,6,21,205,Kentucky,Rowan County,23333,23333,23359,23582,26,223,70,281,51,195,19,86,1,-7,7,145,8,138,-1,-1,2435,2435,2435,11.972476087,8.3083019109,3.6641741761,-0.298246735,6.1779680876,5.8797213523
050,3,6,21,207,Kentucky,Russell County,17565,17565,17537,17610,-28,73,52,218,54,213,-2,5,3,12,-28,56,-25,68,-1,0,177,177,177,12.405041682,12.120522377,0.2845193046,0.6828463311,3.1866162119,3.869462543
050,3,6,21,209,Kentucky,Scott County,47173,47173,47441,48149,268,708,165,657,82,315,83,342,4,25,178,342,182,367,3,-1,1316,1316,1316,13.746207762,6.5906475573,7.155560205,0.5230672665,7.155560205,7.6786274715
050,3,6,21,211,Kentucky,Shelby County,42074,42074,42331,43068,257,737,168,665,66,275,102,390,25,123,129,223,154,346,1,1,1696,1696,1696,15.573952857,6.4403564445,9.1335964121,2.8805957915,5.2225435895,8.103139381
050,3,6,21,213,Kentucky,Simpson County,17327,17327,17372,17378,45,6,50,208,32,154,18,54,1,4,26,-51,27,-47,0,-1,327,327,327,11.971223022,8.8633093525,3.1079136691,0.2302158273,-2.935251799,-2.705035971
050,3,6,21,215,Kentucky,Spencer County,17061,17061,17129,17378,68,249,51,203,26,134,25,69,0,3,42,176,42,179,1,1,113,113,113,11.765728693,7.7665401223,3.9991885704,0.1738777639,10.200828817,10.374706581
050,3,6,21,217,Kentucky,Taylor County,24512,24512,24567,24731,55,164,74,303,80,301,-6,2,2,8,59,154,61,162,0,0,1035,1035,1035,12.292587935,12.21144874,0.0811391943,0.3245567772,6.2477179602,6.5722747373
050,3,6,21,219,Kentucky,Todd County,12460,12460,12449,12463,-11,14,45,177,27,134,18,43,5,19,-34,-49,-29,-30,0,1,195,195,195,14.210019268,10.757867694,3.4521515735,1.5253692999,-3.933847142,-2.408477842
050,3,6,21,221,Kentucky,Trigg County,14339,14339,14362,14305,23,-57,41,169,51,166,-10,3,2,2,32,-62,34,-60,-1,0,78,78,78,11.790560575,11.581260683,0.2092998919,0.1395332612,-4.325531098,-4.185997837
050,3,6,21,223,Kentucky,Trimble County,8809,8809,8792,8725,-17,-67,24,104,18,98,6,6,0,3,-23,-75,-23,-72,0,-1,41,41,41,11.874179369,11.189130559,0.6850488097,0.3425244049,-8.563110122,-8.220585717
050,3,6,21,225,Kentucky,Union County,15007,15007,15021,15067,14,46,40,171,57,182,-17,-11,0,3,33,56,33,59,-2,-2,1371,1371,1371,11.366657804,12.097846317,-0.731188514,0.1994150492,3.7224142515,3.9218293007
050,3,6,21,227,Kentucky,Warren County,113792,113792,114165,115517,373,1352,373,1469,200,818,173,651,89,326,110,377,199,703,1,-2,6210,6210,6210,12.791598819,7.1228916502,5.668707169,2.8387074303,3.282799697,6.1215071272
050,3,6,21,229,Kentucky,Washington County,11717,11717,11768,11846,51,78,31,126,23,129,8,-3,0,3,43,80,43,83,0,-2,389,389,389,10.67163547,10.925722029,-0.254086559,0.2540865588,6.7756415686,7.0297281274
050,3,6,21,231,Kentucky,Wayne County,20813,20813,20850,20969,37,119,63,258,52,197,11,61,8,23,19,35,27,58,-1,0,331,331,331,12.338889022,9.4215547957,2.9173342261,1.0999784787,1.6738802936,2.7738587723
050,3,6,21,233,Kentucky,Webster County,13621,13621,13622,13668,1,46,43,180,32,157,11,23,7,25,-17,-2,-10,23,0,0,393,393,393,13.191645291,11.506046171,1.6855991206,1.8321729571,-0.146573837,1.6855991206
050,3,6,21,235,Kentucky,Whitley County,35637,35637,35637,35823,0,186,115,501,112,432,3,69,3,16,-4,105,-1,121,-2,-4,1590,1590,1590,14.021830395,12.090680101,1.9311502939,0.4478029667,2.9387069689,3.3865099356
050,3,6,21,237,Kentucky,Wolfe County,7355,7355,7354,7342,-1,-12,24,94,12,110,12,-16,0,0,-13,5,-13,5,0,-1,132,132,132,12.792596625,14.97005988,-2.177463255,0,0.6804572673,0.6804572673
050,3,6,21,239,Kentucky,Woodford County,24939,24939,25011,24945,72,-66,75,304,58,198,17,106,9,27,45,-201,54,-174,1,2,329,329,329,12.170710225,7.9269757387,4.2437344863,1.0809512371,-8.047081432,-6.966130195
040,3,7,22,000,Louisiana,Louisiana,4533372,4533372,4545343,4574836,11971,29493,15571,63969,9771,40780,5800,23189,1354,3740,4706,2379,6060,6119,111,185,127427,127432,127432,14.028014143,8.9428069339,5.0852072092,0.8201593412,0.5217002868,1.341859628
050,3,7,22,001,Louisiana,Acadia Parish,61773,61773,61838,61982,65,144,215,925,142,622,73,303,1,5,-7,-163,-6,-158,-2,-1,1050,1050,1050,14.94104345,10.04684219,4.8942012599,0.080762397,-2.632854143,-2.552091746
050,3,7,22,003,Louisiana,Allen Parish,25764,25764,25741,25757,-23,16,72,309,61,211,11,98,0,2,-34,-83,-34,-81,0,-1,4200,4200,4200,12.000466038,8.19449299,3.8059730475,0.0776729193,-3.223426152,-3.145753233
050,3,7,22,005,Louisiana,Ascension Parish,107215,107169,107862,109985,693,2123,405,1639,156,681,249,958,17,61,415,1094,432,1155,12,10,790,790,790,15.047257938,6.2520943598,8.7951635781,0.5600260733,10.043746299,10.603772372
050,3,7,22,007,Louisiana,Assumption Parish,23421,23421,23367,23153,-54,-214,54,239,38,222,16,17,1,4,-71,-235,-70,-231,0,0,199,199,199,10.275150473,9.5442820292,0.7308684437,0.1719690456,-10.10318143,-9.931212382
050,3,7,22,009,Louisiana,Avoyelles Parish,42073,42073,42109,41895,36,-214,147,609,102,453,45,156,3,16,-11,-389,-8,-373,-1,3,3343,3343,3343,14.499309557,10.785200705,3.714108852,0.3809342412,-9.26146374,-8.880529499
050,3,7,22,011,Louisiana,Beauregard Parish,35654,35654,35854,36129,200,275,125,501,89,353,36,148,5,16,154,112,159,128,5,-1,1300,1300,1300,13.919953322,9.8078713029,4.1120820194,0.4445494075,3.1118458525,3.55639526
050,3,7,22,013,Louisiana,Bienville Parish,14353,14353,14356,14335,3,-21,37,155,28,209,9,-54,0,0,-5,36,-5,36,-1,-3,319,319,319,10.804781987,14.569028615,-3.764246628,0,2.5094977519,2.5094977519
050,3,7,22,015,Louisiana,Bossier Parish,116979,116979,117543,119732,564,2189,409,1636,234,912,175,724,80,132,302,1317,382,1449,7,16,1961,1961,1961,13.789906227,7.6872826889,6.1026235381,1.1126330208,11.101043093,12.213676114
050,3,7,22,017,Louisiana,Caddo Parish,254969,254969,255613,257051,644,1438,956,3858,667,2594,289,1264,54,135,299,54,353,189,2,-15,6247,6247,6247,15.050793502,10.119688529,4.9311049732,0.5266607369,0.2106642947,0.7373250316
